time,trade_volume,volume_weight_avg_price,open,close,highest_in_interval,lowest_in_interval,transactions
1729690920000,205826,95.7238,95.57,95.8657,95.95,95.46,2033
1729690980000,195209,95.7973,95.85,95.9129,95.98,95.6,1892
1729691040000,142135,95.8299,95.89,95.825,95.925,95.75,1374
1729691100000,190431,96.0975,95.84,96.035,96.29,95.83,1806
1729691160000,127047,96.0254,96.03,96.0502,96.185,95.93,1149
1729691220000,96093,95.9199,96.04,95.78,96.1,95.73,777
1729691280000,50842,95.9116,95.8029,95.875,96.05,95.785,695
1729691340000,70964,95.9761,95.8598,95.9855,96.09,95.85,752
1729691400000,60302,96.1436,95.92,96.16,96.28,95.92,776
1729691460000,68605,95.9836,96.14,96.065,96.15,95.88,592
1729691520000,60524,96.0551,96.072,96.04,96.17,95.9605,577
1729691580000,99440,95.892,96.05,95.86,96.05,95.72,947
1729691640000,64937,95.9085,95.85,95.94,96.05,95.76,642
1729691700000,49755,96.019,95.9,96.075,96.1,95.86,532
1729691760000,47678,96.0961,96.075,96.0982,96.1695,95.98,610
1729691820000,94784,96.2521,96.11,96.12,96.39,96.11,872
1729691880000,95139,96.156,96.12,96.3,96.34,95.9501,935
1729691940000,34131,96.2295,96.27,96.2301,96.3,96.2,412
1729692000000,64282,96.1471,96.25,96.1141,96.27,96.07,675
1729692060000,79615,95.9418,96.115,96,96.17,95.84,864
1729692120000,68419,95.9521,95.985,96,96.04,95.86,627
1729692180000,74032,96.0634,96.005,96.08,96.2,95.95,743
1729692240000,55182,96.0794,96.1,96.075,96.16,95.99,513
1729692300000,31950,95.9824,96.075,95.95,96.0999,95.9004,486
1729692360000,99063,95.7738,95.95,95.54,95.99,95.52,1232
1729692420000,135958,95.525,95.53,95.594,95.63,95.37,1269
1729692480000,65842,95.7858,95.59,95.86,95.88,95.56,783
1729692540000,91798,96.0864,95.85,96.1962,96.24,95.85,1038
1729692600000,51528,96.1363,96.1721,96.1395,96.1999,96.07,551
1729692660000,84902,96.2907,96.1488,96.22,96.38,96.125,863
1729692720000,78694,96.3081,96.25,96.42,96.43,96.22,628
1729692780000,52174,96.3168,96.39,96.305,96.41,96.27,652
1729692840000,75499,96.434,96.3,96.535,96.6,96.3,917
