time,trade_volume,volume_weight_avg_price,open,close,highest_in_interval,lowest_in_interval,transactions
1729702980000,3489,181.4069,181.4,181.38,181.4153,181.38,115
1729703040000,3358,181.3435,181.37,181.295,181.38,181.295,114
1729703100000,9248,181.3449,181.28,181.33,181.38,181.28,146
1729703160000,5863,181.2663,181.31,181.18,181.34,181.18,153
1729703220000,7995,181.3261,181.215,181.3,181.43,181.215,161
1729703280000,4440,181.3165,181.37,181.28,181.37,181.28,125
1729703340000,12700,181.1719,181.24,181.1201,181.25,181.1,231
1729703400000,4296,181.2439,181.21,181.2758,181.32,181.1484,123
1729703460000,8125,181.3195,181.31,181.28,181.4,181.25,180
1729703520000,6827,181.2055,181.25,181.115,181.26,181.11,182
1729703580000,11733,181.1159,181.126626,181.13,181.195,181.0464,216
1729703640000,6405,181.1368,181.1412,181.18,181.18,181.08,168
1729703700000,8411,181.2052,181.18,181.23,181.25,181.15,200
1729703760000,5392,181.2462,181.25,181.2,181.29,181.2,148
1729703820000,7392,181.2405,181.2,181.27,181.295,181.2,192
1729703880000,4547,181.2461,181.2311,181.17,181.28,181.17,134
1729703940000,7673,181.1414,181.165,181.08,181.18,181.08,147
1729704000000,3500,181.1207,181.11,181.115,181.13,181.11,110
1729704060000,6795,181.068,181.09,181.044,181.1,181.02,166
1729704120000,12032,181.0018,181.05,180.9118,181.05,180.89,254
1729704180000,9603,180.9241,180.95,180.805,181,180.805,196
1729704240000,8515,180.8087,180.79,180.88,180.91,180.71,243
1729704300000,3283,180.8433,180.85,180.85,180.8501,180.8301,81
1729704360000,10923,180.8389,180.88,180.85,180.88,180.77,170
1729704420000,5892,180.9153,180.87,180.95,180.95,180.865,134
1729704480000,8204,181.0261,180.95,181.08,181.13,180.94,223
1729704540000,6882,181.0179,181.08,180.993,181.08,180.97,164
1729704600000,9288,181.1108,181.01,181.1975,181.24,181.0075,190
1729704660000,10862,181.226,181.24,181.2599,181.32,181.19,164
1729704720000,20702,181.2221,181.22,181.29,181.29,181.17,281
1729704780000,5125,181.3071,181.29,181.33,181.33,181.285,113
1729704840000,6737,181.3608,181.36,181.255,181.4599,181.25,150
1729704900000,7424,181.1385,181.255,181.0701,181.255,181.0501,171
1729704960000,8692,181.0907,181.1,181.195,181.195,181.02,183
1729705020000,5021,181.2178,181.205,181.2285,181.26,181.2,116
1729705080000,4567,181.2114,181.23,181.131,181.25,181.131,108
1729705140000,7083,181.0619,181.155,180.97,181.155,180.97,160
1729705200000,6491,180.91,180.87,180.885,180.9394,180.8311,165
1729705260000,9571,180.9112,180.885,181.005,181.005,180.8409,170
1729705320000,5425,181.0115,181.0444,180.96,181.05,180.96,127
1729705380000,7599,181.0137,180.965,181.12,181.12,180.96,188
1729705440000,6983,181.0472,181.12,181.075,181.13,180.98,193
1729705500000,10768,181.1136,181.04,181.21,181.21,181.04,154
1729705560000,39463,180.9341,181.205,181.12,181.26,181.12,192
1729705620000,8001,181.1601,181.14,181.16,181.192,181.115,156
1729705680000,7038,181.1532,181.1679,181.16,181.185,181.12,147
1729705740000,7192,181.2444,181.18,181.335,181.335,181.16,235
1729705800000,7389,181.4395,181.33,181.51,181.53,181.33,198
1729705860000,9636,181.4824,181.54,181.38,181.59,181.38,217
1729705920000,15690,181.3927,181.44,181.335,181.44,181.33,230
1729705980000,10302,181.3073,181.314,181.2,181.36,181.2,214
1729706040000,11989,181.2128,181.236,181.2101,181.2658,181.14,212
1729706100000,17862,181.1266,181.24,181.05,181.24,181.04,178
1729706160000,5145,181.0717,181.11,181.05,181.14,181.04,137
1729706220000,3550,181.0979,181.12,181.095,181.12,181.084,129
1729706280000,10122,181.0618,181.1,181.055,181.1,181.03,197
1729706340000,18259,181.0892,181.08,181.045,181.15,181.045,373
1729706400000,9150,181.0476,181.05,181.03,181.08,181.0254,148
